NFA,2,2,DFA,2,2
NFA,2,2,DFA,2,2
NFA,2,3,DFA,3,3
NFA,2,2,DFA,1,1
NFA,2,2,DFA,1,1
NFA,2,3,DFA,1,1
NFA,2,3,DFA,2,2
NFA,2,3,DFA,2,2
NFA,2,4,DFA,2,2
