000,1,2,0.0,3,108
001,2,2,0.0,3,108
010,2,2,0.0,3,108
011,2,2,0.0,3,108
100,2,2,0.0,3,108
101,2,2,0.0,3,108
110,2,2,0.0,3,108
111,2,2,0.0,3,108
000,1,2,0.0,3,108
001,2,2,0.0,3,108
010,2,2,0.0,3,108
011,2,2,0.0,3,108
100,2,2,0.0,3,108
101,2,2,0.0005004405975341797,3,108
110,2,2,0.0,3,108
111,2,2,0.0,3,108
000,1,2,0.0,3,108
001,2,2,0.0,3,108
010,2,2,0.0,3,108
011,2,2,0.0,3,108
100,2,2,0.0,3,108
101,2,2,0.0,3,108
110,2,2,0.0,3,108
111,2,2,0.0,3,108
000,1,2,0.0,3,108
001,2,2,0.0005009174346923828,3,108
010,2,2,0.0,3,108
011,2,2,0.0,3,108
100,2,2,0.0,3,108
101,2,2,0.0,3,108
110,2,2,0.0,3,108
111,2,2,0.0,3,108
000,1,2,0.0,3,108
001,2,2,0.0,3,108
010,2,2,0.0,3,108
011,2,2,0.0,3,108
100,2,2,0.0,3,108
101,2,2,0.0,3,108
110,2,2,0.0,3,108
111,2,2,0.0,3,108
000,1,2,0.0,3,108
001,2,2,0.0,3,108
010,2,2,0.0,3,108
011,2,2,0.0,3,108
100,2,2,0.0,3,108
101,2,2,0.0,3,108
110,2,2,0.0,3,108
111,2,2,0.0,3,108
000,1,2,0.0,3,108
001,2,2,0.0,3,108
010,2,2,0.0,3,108
011,2,2,0.0,3,108
100,2,2,0.0,3,108
101,2,2,0.0,3,108
110,2,2,0.0,3,108
111,2,2,0.0,3,108
000,1,2,0.0,3,108
001,2,2,0.0,3,108
010,2,2,0.0,3,108
011,2,2,0.0,3,108
100,2,2,0.0,3,108
101,2,2,0.0,3,108
110,2,2,0.0,3,108
111,2,2,0.0,3,108
000,1,2,0.0004780292510986328,3,108
001,2,2,0.0,3,108
010,2,2,0.0,3,108
011,2,2,0.0,3,108
100,2,2,0.0,3,108
101,2,2,0.0,3,108
110,2,2,0.0,3,108
111,2,2,0.0,3,108
000,1,2,0.0,3,108
001,2,2,0.0,3,108
010,2,2,0.0,3,108
011,2,2,0.0,3,108
100,2,2,0.0,3,108
101,2,2,0.0,3,108
110,2,2,0.0,3,108
111,2,2,0.0,3,108
000,1,2,0.0,3,108
001,2,2,0.0,3,108
010,2,2,0.0,3,108
011,2,2,0.0,3,108
100,2,2,0.0,3,108
101,2,2,0.0,3,108
110,2,2,0.0,3,108
111,2,2,0.0,3,108
000,1,2,0.0,3,108
001,2,2,0.0,3,108
010,2,2,0.0,3,108
011,2,2,0.0,3,108
100,2,2,0.0,3,108
101,2,2,0.0004975795745849609,3,108
110,2,2,0.0,3,108
111,2,2,0.0,3,108
000,1,2,0.0,3,108
001,2,2,0.0,3,108
010,2,2,0.0,3,108
011,2,2,0.0,3,108
100,2,2,0.0,3,108
101,2,2,0.0,3,108
110,2,2,0.0,3,108
111,2,2,0.0,3,108
000,1,2,0.0,3,108
001,2,2,0.0,3,108
010,2,2,0.0,3,108
011,2,2,0.0,3,108
100,2,2,0.0,3,108
101,2,2,0.0,3,108
110,2,2,0.0,3,108
111,2,2,0.0,3,108
000,1,2,0.0,3,108
001,2,2,0.0,3,108
010,2,2,0.0,3,108
011,2,2,0.0,3,108
100,2,2,0.0,3,108
101,2,2,0.0,3,108
110,2,2,0.0,3,108
111,2,2,0.0,3,108
000,1,2,0.0,3,108
001,2,2,0.0,3,108
010,2,2,0.0,3,108
011,2,2,0.0,3,108
100,2,2,0.0,3,108
101,2,2,0.0,3,108
110,2,2,0.0,3,108
111,2,2,0.0,3,108
000,1,2,0.0,3,108
001,2,2,0.0,3,108
010,2,2,0.0,3,108
011,2,2,0.0,3,108
100,2,2,0.0,3,108
101,2,2,0.0,3,108
110,2,2,0.0,3,108
111,2,2,0.0,3,108
000,1,2,0.0,3,108
001,2,2,0.0,3,108
010,2,2,0.0005004405975341797,3,108
011,2,2,0.0,3,108
100,2,2,0.0,3,108
101,2,2,0.0,3,108
110,2,2,0.0,3,108
111,2,2,0.0,3,108
000,1,2,0.0,3,108
001,2,2,0.0,3,108
010,2,2,0.0,3,108
011,2,2,0.0,3,108
100,2,2,0.0,3,108
101,2,2,0.0,3,108
110,2,2,0.0,3,108
111,2,2,0.0,3,108
000,1,2,0.0,3,108
001,2,2,0.0,3,108
010,2,2,0.0,3,108
011,2,2,0.0,3,108
100,2,2,0.0,3,108
101,2,2,0.0,3,108
110,2,2,0.0,3,108
111,2,2,0.0,3,108
000,1,2,0.0,3,108
001,2,2,0.0,3,108
010,2,2,0.0,3,108
011,2,2,0.0,3,108
100,2,2,0.0,3,108
101,2,2,0.0,3,108
110,2,2,0.0,3,108
111,2,2,0.0,3,108
000,1,2,0.0,3,108
001,2,2,0.0,3,108
010,2,2,0.0,3,108
011,2,2,0.0,3,108
100,2,2,0.0,3,108
101,2,2,0.0,3,108
110,2,2,0.0,3,108
111,2,2,0.0,3,108
000,1,2,0.0,3,108
001,2,2,0.0,3,108
010,2,2,0.0,3,108
011,2,2,0.0,3,108
100,2,2,0.0,3,108
101,2,2,0.0,3,108
110,2,2,0.0,3,108
111,2,2,0.0,3,108
000,1,2,0.0,3,108
001,2,2,0.0,3,108
010,2,2,0.0,3,108
011,2,2,0.0,3,108
100,2,2,0.0,3,108
101,2,2,0.0,3,108
110,2,2,0.0,3,108
111,2,2,0.0,3,108
000,1,2,0.0,3,108
001,2,2,0.0,3,108
010,2,2,0.0,3,108
011,2,2,0.0,3,108
100,2,2,0.0,3,108
101,2,2,0.0,3,108
110,2,2,0.0,3,108
111,2,2,0.0,3,108
000,1,2,0.0,3,108
001,2,2,0.0,3,108
010,2,2,0.0,3,108
011,2,2,0.0,3,108
100,2,2,0.0,3,108
101,2,2,0.0,3,108
110,2,2,0.0,3,108
111,2,2,0.0,3,108
000,1,2,0.0,3,108
001,2,2,0.0,3,108
010,2,2,0.0,3,108
011,2,2,0.0,3,108
100,2,2,0.0,3,108
101,2,2,0.0,3,108
110,2,2,0.0,3,108
111,2,2,0.0,3,108
000,1,2,0.0,3,108
001,2,2,0.0,3,108
010,2,2,0.0,3,108
011,2,2,0.0,3,108
100,2,2,0.0,3,108
101,2,2,0.0,3,108
110,2,2,0.0,3,108
111,2,2,0.0,3,108
000,1,2,0.0,3,108
001,2,2,0.0,3,108
010,2,2,0.0,3,108
011,2,2,0.0,3,108
100,2,2,0.0,3,108
101,2,2,0.0,3,108
110,2,2,0.0,3,108
111,2,2,0.0,3,108
000,1,2,0.0,3,108
001,2,2,0.0,3,108
010,2,2,0.0,3,108
011,2,2,0.0,3,108
100,2,2,0.0,3,108
101,2,2,0.0,3,108
110,2,2,0.0,3,108
111,2,2,0.0,3,108
000,1,2,0.0,3,108
001,2,2,0.0,3,108
010,2,2,0.0,3,108
011,2,2,0.0,3,108
100,2,2,0.0,3,108
101,2,2,0.0,3,108
110,2,2,0.0005030632019042969,3,108
111,2,2,0.0,3,108
000,1,2,0.0,3,108
001,2,2,0.0,3,108
010,2,2,0.0,3,108
011,2,2,0.0,3,108
100,2,2,0.0,3,108
101,2,2,0.0,3,108
110,2,2,0.0,3,108
111,2,2,0.0,3,108
000,1,2,0.0,3,108
001,2,2,0.0,3,108
010,2,2,0.0,3,108
011,2,2,0.0,3,108
100,2,2,0.0,3,108
101,2,2,0.0,3,108
110,2,2,0.0,3,108
111,2,2,0.0,3,108
000,1,2,0.0,3,108
001,2,2,0.0,3,108
010,2,2,0.0,3,108
011,2,2,0.0,3,108
100,2,2,0.0,3,108
101,2,2,0.0,3,108
110,2,2,0.0,3,108
111,2,2,0.0,3,108
000,1,2,0.0,3,108
001,2,2,0.0,3,108
010,2,2,0.0,3,108
011,2,2,0.0,3,108
100,2,2,0.0,3,108
101,2,2,0.0,3,108
110,2,2,0.0,3,108
111,2,2,0.0,3,108
000,1,2,0.0,3,108
001,2,2,0.0,3,108
010,2,2,0.0,3,108
011,2,2,0.0,3,108
100,2,2,0.0,3,108
101,2,2,0.0,3,108
110,2,2,0.0,3,108
111,2,2,0.0,3,108
000,1,2,0.0,3,108
001,2,2,0.0,3,108
010,2,2,0.0,3,108
011,2,2,0.0,3,108
100,2,2,0.0,3,108
101,2,2,0.0,3,108
110,2,2,0.0004971027374267578,3,108
111,2,2,0.0,3,108
000,1,2,0.0,3,108
001,2,2,0.0,3,108
010,2,2,0.0,3,108
011,2,2,0.0,3,108
100,2,2,0.0,3,108
101,2,2,0.0,3,108
110,2,2,0.0,3,108
111,2,2,0.0,3,108
000,1,2,0.0,3,108
001,2,2,0.0,3,108
010,2,2,0.0,3,108
011,2,2,0.0,3,108
100,2,2,0.0,3,108
101,2,2,0.0,3,108
110,2,2,0.0,3,108
111,2,2,0.0,3,108
000,1,2,0.0,3,108
001,2,2,0.0,3,108
010,2,2,0.0,3,108
011,2,2,0.0,3,108
100,2,2,0.0,3,108
101,2,2,0.0,3,108
110,2,2,0.0,3,108
111,2,2,0.0,3,108
000,1,2,0.0,3,108
001,2,2,0.0,3,108
010,2,2,0.0,3,108
011,2,2,0.0,3,108
100,2,2,0.0,3,108
101,2,2,0.0,3,108
110,2,2,0.0,3,108
111,2,2,0.0004725456237792969,3,108
000,1,2,0.0,3,108
001,2,2,0.0,3,108
010,2,2,0.0,3,108
011,2,2,0.0,3,108
100,2,2,0.0,3,108
101,2,2,0.0,3,108
110,2,2,0.0,3,108
111,2,2,0.0,3,108
000,1,2,0.0,3,108
001,2,2,0.0,3,108
010,2,2,0.0,3,108
011,2,2,0.0,3,108
100,2,2,0.0,3,108
101,2,2,0.0,3,108
110,2,2,0.0,3,108
111,2,2,0.0,3,108
000,1,2,0.0,3,108
001,2,2,0.0,3,108
010,2,2,0.0,3,108
