00000,1,2,0.0004994869232177734,5,110
00001,2,2,0.0,5,110
00010,2,2,0.0,5,110
00011,2,2,0.0,5,110
00100,2,2,0.0,5,110
00101,2,2,0.0,5,110
00110,2,2,0.0,5,110
00111,2,2,0.0,5,110
01000,2,2,0.0,5,110
01001,2,2,0.0,5,110
01010,2,2,0.0,5,110
01011,2,2,0.0,5,110
01100,2,2,0.0,5,110
01101,2,2,0.0,5,110
01110,2,2,0.0,5,110
01111,2,2,0.0,5,110
10000,2,2,0.0,5,110
10001,2,2,0.0005013942718505859,5,110
10010,2,2,0.0,5,110
10011,2,2,0.0,5,110
10100,2,2,0.0,5,110
10101,2,2,0.0,5,110
10110,2,2,0.0,5,110
10111,2,2,0.0,5,110
11000,2,2,0.0,5,110
11001,2,2,0.0,5,110
11010,2,2,0.0,5,110
11011,2,2,0.0,5,110
11100,2,2,0.0,5,110
11101,2,2,0.0,5,110
11110,2,2,0.0,5,110
11111,2,2,0.0,5,110
00000,1,2,0.0,5,110
00001,2,2,0.0,5,110
00010,2,2,0.0,5,110
00011,2,2,0.0,5,110
00100,2,2,0.0,5,110
00101,2,2,0.0,5,110
00110,2,2,0.0,5,110
00111,2,2,0.0,5,110
01000,2,2,0.0,5,110
01001,2,2,0.0,5,110
01010,2,2,0.0,5,110
01011,2,2,0.0,5,110
01100,2,2,0.0,5,110
01101,2,2,0.0,5,110
01110,2,2,0.0,5,110
01111,2,2,0.0,5,110
10000,2,2,0.0,5,110
10001,2,2,0.0,5,110
10010,2,2,0.0,5,110
10011,2,2,0.0,5,110
10100,2,2,0.0,5,110
10101,2,2,0.0,5,110
10110,2,2,0.0,5,110
10111,2,2,0.0,5,110
11000,2,2,0.0,5,110
11001,2,2,0.0,5,110
11010,2,2,0.0,5,110
11011,2,2,0.0,5,110
11100,2,2,0.0,5,110
11101,2,2,0.0,5,110
11110,2,2,0.0,5,110
11111,2,2,0.0,5,110
00000,1,2,0.0,5,110
00001,2,2,0.0,5,110
00010,2,2,0.0,5,110
00011,2,2,0.0,5,110
00100,2,2,0.0,5,110
